"159960815292792833","Logroño y La Rioja se presentan este año de manera conjunta en #Fitur2012 con: enoturismo, gastronomía, camino de Santiago...","P"
"159969350449774592","Reunión con Diego Maldonado para resolver varios asuntos de #CiudadJardin (@ Gerencia Municipal de Urbanismo) [pic]: http://t.co/0mexshiS","P"
"159972364141084672","Hacer tramites en este pais es desesperante.asi no avanzaremos nunca.","NONE"
"159976415855513600","No sobraría leerse este libro sobre la megalomanía d gestores públicos q tanto daño ha hecho: La arquitectura del poder http://t.co/GgCB1a5B","N"
"159976659020283905","En el stand de Radio Nacional, que celebra su 75 Aniversario. Felicidades!","P"
"159977651862372353","La tensión Irán vs. Estados Unidos, Israel es como un 'soufflé', en un momento arriba y al segundo siguiente abajo.","N"
"159979660657168384","""@Guaje7Villa: (PD)Os dejo una foto con el más grande @Carles5puyol! Qué golazo! Un lujo tenerle como capitán! http://t.co/dGOTh8bs"" abrazo!","P"
"159981417093267456","El Gobierno nombrará mañana como Secretario General de Cooperación al diputado Gonzalo Robles http://t.co/Imz4Xs26 Teletipo de @servimedia","NONE"
"159982209086930946","siguiendo a @iesromeroesteo ;-))) esta mañana he estado ahí y me ha encantado. Cuantos tuiteros habéis estado en el encuentro?","P"
"159984449017229312",";-))) RT @RooTirado: Me ha gustado la charla clara que nos ha dado @mariviromero queria darle las gracias por su gran trabajo para  #malaga.","P"
"159984969765232641","RT Buscamos a ANAY ROMARATE SOLIST, 12 años, en la zona de Socuellamos. Es importante encontrarla pronto...ayudadnos http://t.co/Ei9J7VLY","P"
"159985232446103553","""Es de La Moncloa, ji, ji, ji"". La 'broma' del juez del caso Garzón al apagar su móvil en medio del juicio ha sido demencial.","N"
"159985372007378944","Muy bueno este post de @solucionsalina: Debajo de la cama http://t.co/AcpMo3Ni","P"
"159985615360897024","Cospedal aplicará el Impuesto de Patrimonio, aquel que puso el PSOE y que el PP dijo que era tan malo","N"
"159985714736529408","XD RT @GarrafonApp: A los usuarios de Blackberry no les hace falta esta app. Su dolor de cabeza no se debe al alcohol.","N"
"159987572469268480","#MALANOTICIA a pymes y autónomos andaluces: La Junta d Andalucía está en suspensión d pagos a 2 meses d las elecciones. #elcambioandaluz","N"
"159988655371460608","Cuantas empresas trabajan para la Junta de Andalucía? Pues todas ellas desde hoy no van a cobrar ...Apoyo a las #pymes #elcambioandaluz","P"
"159991088466239488","Os dejo un enlace a la entrevista que hoy ha publicado @abc_es http://t.co/j6zjSqLS","NONE"
"159993052876910593","A punto de entrar en el plato para el @TelediarioInter de las 3. Hoy llevamos PROGRAMAZO!!! hasta ahora!","NONE"
"159995541982416897","PP denuncia que se han dejado sin gastar el 34% de ayudas por el 'E-coli' http://t.co/GvL5pA2n","NONE"
"159997358153809920","“@BelindaWB: @PaulaVazquezTV Como me gusto verte rubia!!Pero q mucho!! Q guapa!!!Reunion de escobas ya.B” si linda lo necesito urgente! Bs","P"
"160001169350070272","Hay cosas que no cambian con la crisis. “@ramonm2001: Luzón se lleva 56 millones de jubilación del Banco Santander. http://t.co/ePR7MO4u","N"
"160009096425242624","""No hay tal cosa como la inexactitud,Todas las imágenesson exactas. Ninguna de ellas es la verdad. ""Penélope Sierra"" http://t.co/fBMgyKgG","NONE"
"160013623677292544","Hoy es uno de esos días en que te sientes afortunadísimo porque tienes trabajo y ves que su fruto es compartido.","P"
"160014006634033152","Ahí chicas! Ahí están mis twiteros @BelindaWB @sarandonga55 http://t.co/yWuDVRqx","NONE"
"160017823953981440","NO A LA SOPA!!!!!SOPA!  NO A LA SOPA!","NONE"
"160018769798897668","Está la cosita muy mala. Wolverine no es lo que era. http://t.co/WAlMsg0l","N"
"160019520298291200","Espectacular audiencia de @jpedrerol y @PuntoPelota anoche! Enhorabuena!!!! Pedazo programon","P"
"160020314582032385","Tierno pensaba que las ciudades escribirían la historia. Es donde surgen la convivencia. Madrid necesita un liderazgo como el que él ejerció","P"
"160027147895967744","Hoy con los Delegados del Gobierno http://t.co/gmpeyFXP","NONE"
"160030156558311427","En @laventana de la SER, con Gemma Nierga, @carmenmorodo y @MunozEncinas.","NONE"
"160031143385759744","Si nos hemos rebelado contra la sacralización constitucional del ajuste, cómo no hacerlo frente a la penalización de lo público.","NONE"
"160033014871621632","Hoy @hora25 de 20:00 a 21.00 por FM y OM. A partir de las 21.00 y hasta el final solo por OM e Internet.","NONE"
"160035736572264449","Montoro no propone juzgar a los causantes de la crisis sino penalizar a los sufrientes ,con recortes y penalización a los servicios públicos","N"
"160037342659358721","Garzón arranca su alegato final. En directo en @laventana.","NONE"
"160038103237660672","Rectificación 17.13: ""El PP se define como partido DE CENTRO reformista, defensor de la libertad y la dignidad de la persona""","P"
"160038194560249856","Hoy m acompañan en @dham_13tv @SalomeGA , Guadalupe Bragado, @JesusCintora , @mamengurru , Paloma Zorrilla y @Federicoquevedo @13television","NONE"
"160039318923132930","Para el Supremo es menos incómodo una condena por este caso que por el de la memoria historica. Por eso creo que Garzón no pasa este round.","N"
"160039503489269760","Garzón, nervioso, sobrepasa sus atribuciones al dirigirse a Choclán. El presidente del Tribunal le llama la atención...","N"
"160039718757732352","Garzón: ""Reivindico mi derecho a la inocencia""","P"
"160040266093445120","Blindaré el Estado Social con las reformas que he presentado hoy en el Foro de las personas y en el que han participado independientes","P"
"160040294568574976","@zoidoalcalde enhorabuena Jose Ignacio ;-)) Besos desde #Malaga","P"
"160046269186842624","Ay que miedo debes tener..Griñán dice q hasta un alumno de 1º  de Derecho sabe q las leyes penales no son  retroactivas http://t.co/ubqs3K9x","N"
"160053813758263296","Garzón: ""Asumo todas y cada una de las decisiones que se tomaron reflexivamente"". Visto para sentencia #juicioGarzón  http://t.co/UapAjXnB","NONE"
"160055739354849280","En EL PAÍS también hemos estrenado sección de Tecnología. Puedes echarle un vistazo aquí http://t.co/n9njoVcv","P"
"160056782432108544","Y también estrenamos página web de la Comunidad Valenciana http://t.co/rNGlvAYs","P"
"160057714322583552","La nueva web de EL PAÍS en el País Vasco también es magnífica http://t.co/a1A8v84g","P"
"160058280348102656","Sigue el debate sobre #penalizardespilfarro. @TelediarioInter 20:30","NONE"
"160060923908853760","Las encuestas dan mayoría absoluta al PP en Andalucía. os lo contamos en @TelediarioInter 20:30","NONE"
"160061317363933185","El capital del Concordia tenía una novia. Un peliculón. Os lo contamos en el @TelediarioInter 20:30","NONE"
"160062362701938689","PP&ERC apoyan a Mas-Colell para evitar reprobación presentada x C's y ICV x ilegalidad que cometió l govern con ls nóminas d ls funcionarios","NONE"
"160063173393788928","Andalucía congela el abono de facturas pendientes. ¿Eso no es delito? Preguntamos a varios abogados. @TelediarioInter 20:30","N"
"160063658301468672","Movida en las primarias republicanas. Os lo contamos todo. @TelediarioInter 20:30","NONE"
"160063704094879744","@santiagocervera no has sido el unico. ;-) un abrazo @vargasllosam","P"
"160068209440063488","Última palabra de Garzón sobre las escuchas: 'Eran la única medida posible'","NONE"
"160072692731621376","Hemos hablado con un representante de S&P en Londres que ha 'bendecido' las reformas Rajoy. @TelediarioInter 20:30","NONE"
"160077017038061568","@carmenmorodo los abogados de los acusados no autorizaron nada, lo ordenó el juez sin más, de acuerdo con la ley. @laventana","N"
"160079095068241920","FITUR agota a un muerto pero España es un país lleno de destinos irresistibles. Las 21 rutas del vino de Acevin me las hacía yo todas!","N"
"160081496110149633","El proceso por los cursos a Garzón  es de Kafka. Es un juicio de intenciones animado por la envidia al juez mediático.","NEU"
"160081955650682880","Merkozy empiezan a asumir que la austeridad sin fin no basta. Ya hablan de estímulos. Llegarán a España? No parece http://t.co/C67j5Rc4","N"
"160082477069774848","""no voteis contra nadie sino a favor de un proyecto. Tomad partido por nuestro partido"" #massocialismo @_Rubalcaba","NONE"
"160083183868723200","Y ahora el PP quiere de urgencia una nueva ley de mecenazgo.","NONE"
"160083280480309248","Historia escalofriante la del diputado de IU presunto acosador sexual. http://t.co/2KLr0Asm","NONE"
"160084371842412544","Todo mi ánimo para Juanma, uno de los JARRAMPLAS de este año que ha tenido un percance. Pasadlo bien piornalegos !","P"
"160086144489492480","Haremos una oposición para dar salida a la crisis... Una salida socialdemócrata","N"
"160088844962758656","Buenas, apuntito de subirme a la moto, me voy de estreno! con @Demolina22 Ole ole ole, después cuelgo foticos!","P"
"160089854871474178","He tardado pero ahí va el reportaje: Se acabó la fiesta en Fitur (del langostino a la croqueta). http://t.co/D3ehGyw6","NONE"
"160097468892192768","Ok. Luego os envio mas sobre los equipos que uso. Abrazos. RT @FernandoAstur: @AlejandroSanz sube (cont) http://t.co/shNQhkD7","P"
"160098121068711937","Esta noticia es mucho más relevante que la mera disputa interna del PSOE de Sevilla. Afecta al congreso El PSOE. http://t.co/GXjDdUSx","NONE"
"160099376327438338","Seguimos avanzando hoy empezamos la sexta cancion del disco ;)","P"
"160106656355721218","RT @vozbcn:Félix Ovejero: ""La izquierda española ha defendido la política de la diferencia,en vez de la de la igualdad"" http://t.co/4wFCdqiQ","NONE"
"160106755538427904","Las mismas inquietudes que en su libro.Leaderless Global Governance - Dani Rodrik - Project Syndicate http://t.co/I1OBOCtY vía @ProSyn #oped","N"
"160108349428477954","Juuaasss! Ahora el jefe de prensa de @PepeGrinan cambia el hastag por #leccionesdecorrupcion ... Jajaja de eso debe saber tela...","P"
"160108978708295680","En directo http://t.co/w36xzov4","NONE"
"160111849642262529","La noticia alegre del día:“@el_pais: Luzón sale del Santander con una pensión acumulada de al menos 56 millones http://t.co/79hob1ks”","P"
"160116740615979009","vamos! Q tiempo  años q no me gustaba una serie;-)) (watching Sherlock, The Blind Banker S01E02) http://t.co/CpmTcqHS","NONE"
"160118773142130688","Pa'lante Gricel! Todo estara bien! #TeamGricelMamery","P"
"160118797339066368","Mostrando a Esperanza Aguirre la oferta turística de los pueblos de la región en Fitur - Portal Local: http://t.co/MvXFTHdG","NONE"
"160119890546655232","Los cargos contra Megaupload según el FBI. http://t.co/thEWRfnW","NONE"
"160121979050008576","Cómo crecer y crear empleo  Xavier Vidal Folch paihttp://politica.elpais.com/politica/2012/01/18/actualidad/1326911566_759594.html","NONE"
"160125753088950273","Buenas noches y hasta mañana.","NONE"
"160126485116633089","Cómo crecer y crear empleo Xavier Vidal Folch http://t.co/C9vm96wR","NONE"
"160126488140718082","""Para esconder un árbol, el bosque es el mejor lugar"" SH","P"
"160127109552013314","¿Cuánto perderían las redes sociales si cerraran por un día? http://t.co/16LZBcCv #sopa","N"
"160134366029295618","Hola, esta es la portada de hoy, viernes 20 de enero. Un saludo a todos http://t.co/ImjOCTlq","NONE"
"160138191834333185","La Redacción de 'Público' no descansa. Mañana, tres historias propias: sobre Urdangarin, el PSOE y Díaz Ferrán. #porquePúblicohacefalta","N"
"160147380417736705","Muy buenas noches followercetes!(#SiCierranTwitter por ultima vez) http://t.co/B7nQXd7W","P"
"160203381447729152","Bueno, Pau fue el mejor pero Lakers perdio.. Aupa Pau.","P"
"160203806754344960","Ahora me voy a seguir trabajando en lo mio. Abrazos a tod@s","P"
"160206088568967168","Pues en eso estoy RT @DnLTheProvider: @AlejandroSanz Cuando sacas un nuevo ALbum.. la fanaticada esta esperando... #Kieromusicaa","P"
"160216023180648449","RT @erick_zaphot: @Paurubio #MeGustasTanto Ya Quiero que sea 18 de Febrero para star en tu concierto en la ... http://t.co/N6ePbxcG","P"
"160233310562422784","Y ahora... mirad la Luna. Es increíble.","P"
"160237621078007809","Buenos días. Esperando el nuevo tipo penal anunciado x Montoro. O se le calentó la boca?","P"
"160241496518434817","""Según el FBI Megaupload ha provocado pérdidas de casi 400 millones de euros en derechos de autor"" vía Gemma García corresponsal Tve NY","N"
"160242181934817280","""Según FBI Megaupload ha dado a responsables beneficios de 140 millones d euros aprovechándose de la piratería"" G.García corresponsal Tve NY","N"
"160242833868066816","Día grande de San Sebastián. Tambores y barriles para 24 horas de fiesta. Se calcula que hasta 20000 personas participan en las tamborradas","P"
"160243002835599360","Persiste!","NONE"
"160243472249536512","Adelanto del último disco de Bruce Springsteen. Para empezar el viernes con buenas noticias... Buen día a todos.http://t.co/hEp0gmwn","P"
"160255345455931392","B. Días. Dentro de unos minutos en Herrera en la Onda. Informe del FMI, Garzón y cierre de Megaupload....","NONE"
"160256364864749568","Muere, tras 50 días en huelga de hambre, el disidente cubano Wilman Villar ¿Ese es el avance democrático de Cuba?","N"
"160257456180703232","Portada Público http://t.co/qJHDqL88 ...","NONE"
"160257764390748160","Portada 20 Minutos - Malaga http://t.co/fiO7iT7I ...","NONE"
"160257938525667328","Portada Marca http://t.co/SkLtToGk ...","NONE"
"160258164778991616","Portada As http://t.co/KIiip1Q7","NONE"
"160258957531811840","""Pepe y la ejemplaridad"", el epílogo de hoy en #ePeriódico. http://t.co/ZwNdQKk1","NONE"
"160260276803993600","Los equipos de rescate italianos suspenden búsqueda en el Concordia, después de que el barco se haya deslizado, informa portavoz Bomberos","N"
"160262824285839360","Plan para luchar contra los asaltos en joyerí­as  http://t.co/IpqzMeds","N"
"160263081094676480","El PSOE de Madrid dividido ante el Congreso que decidirá entre Rubalcaba y Chacón. Enésima crisis del PSM","N"
"160265842389561345","Mossos con G.Civil, detienen a 27 integrantes de organización criminal dedicada al robo y venta de metal en España, informa policía catalana","N"
"160269827926269953","¿Qué pasa con mis documentos tras el cierre de Megaupload?  http://t.co/qdOsfSD0 via @elmundoes","NONE"
"160270648378269696","El crecimiento económico en Andalucía será del 0,4% pero no bajará el paro http://t.co/ECdPKCSU normal...@PepeGrinan suspendiendo pagos","N"
"160271269185589248","#BastaYa : El peor arranque de año en crímenes machistas: cinco asesinadas en sólo 18 días http://t.co/0NKbHa2L via @elmundoes","N"
"160271354212515840","Buenos días! Veo en la prensa el reflejo de muchas tensiones internas. Construyamos un PSOE amable, habitabe, fraternal, sensato y abierto.","P"
"160271750058348544","La ley antipiratería le puede costar a Obama el apoyo de Hollywood a su reelección  http://t.co/xRQUnk8U via @elmundoes","P"
"160272194172235776",".  @ABasagoiti  plantea más control interno del PP ante la corrupción  http://t.co/dO6hGFXU","N"
"160275756214259713","Buenas. Rumbo al programa de @melchormiralles.","P"
"160277388025016321","No es un juicio, es una operación política y mediática contra un juez comprometido y mediático. Una  Politización de la justicia escandalosa","N"
"160277479775412224","Asi es RT @castiza40: @mariviromero #elcambioandaluz Ahora hay que rebasarla.. #25M #adiosalPSOEenAndalucia","NONE"
"160278127610834945","Escuchas ha habido muchas. Patrocinios ha habido todos. La memoria d las víctimas es una obligación democrática  incumplida por la justicia","NONE"
"160284183980290049","#FF grande RT @virivero43: #FF @jaimenunezc @mariviromero @marianorajoy @monicaovilo @Martipeque @JoseGordillo @vacp5","P"
"160285526493102080","Ha cometido el Gobierno una imprudencia ofertando públicamente la presidencia del Cervantes a Vargas Llosa para recibir calabazas?","N"
"160286353177837568","LA MANO DE DIOSEl vídeo más comprometido de Shakiqué y lo mejor de la nueva WAG  http://t.co/ideCgLrT","P"
"160286391274717184","La Embajada de Israel premia al Real Madrid-Leyendas blancas por su   labor de acercamiento entre España e Israel","P"
"160286783974809600","En el caso del Concordia, es clave saber qué habló el capitán con su empresa antes de huir. Si no es por los muertos, parece todo un comic","N"
"160287978533568512","Buenos días twitteros,ser felices.","P"
"160296688832098304","Apple lanza iBook 2 para convertir su iPad en el futuro libro de texto http://t.co/ntVjF8Id","NONE"
"160298241487929344","El Jefe del Estado Mayor US en Israel.Existen diferencias.""US-Israeli push for accord over Iran - http://t.co/8NW5HTBv http://t.co/dgVvTdmJ","NONE"
"160298765440397312","¿Se animará Rajoy a emular a Obama? http://t.co/tvtO4uWR","P"
"160298862928601088","Mario Vargas Llosa rechaza presidir el Instituto Cervantes http://t.co/UUzIsCrA","N"
"160300408680628224","Me voy a Francia. Por si queréis algo...","NONE"
"160305058834161664","Supremo rechaza recusación de Perfecto Andrés presentada por Manos Limpias de cara al #juiciogarzon por la Memoria http://t.co/qxi6i7AK","N"
"160309472839999488","Propaganda se dice ahora Comunicacion Optimizada.","NONE"
"160316584940937216","Estoy satisfecho de haber cumplido nuestro compromiso, una obra que era prioritaria para muchos niños con movilidad reducida #sevillahoy","P"
"160316958229807104","Vargas Llosa dice que no a Rajoy. Supongo que no le habrá hecho gracia que se filtrase la oferta para presidir el Instituto Cervantes.","N"
"160317073891926016","La contabilidad cretiva de Griñán y sus trucos http://t.co/hyDyAFTF","NONE"
"160317155148181504","Me acaban de decir que hay un problema técnico con la comunicación de la superpromo 80.000 y se retrasa a las 14,00-14,30. Lo siento.","N"
"160317895375732736","Propuesta de políticas sociales de un gobierno “de las personas” que “blindará el Estado social” #elcambioandaluz http://t.co/SG7znAjC","NONE"
"160318240504037376","En absoluto, hay muchos cabos que atar “@GermanPizarro: Conociendo a @pedroj_ramirez seguro que es todo una estrategia de maekting. Genio.”","P"
"160320586688630785","El otro aspecto de la cuestión que también hay que tener en cuenta. Una página perdida, una inmensa biblioteca http://t.co/s67RTZju","NONE"
"160321171315888130","“@chiquimarti: Primer #FF para @ristomejide por no dejar de sorprenderme. Esta vez escribiendo #quelamuerteteacompañe” Mmmmuá.","P"
"160322495487029248","La contabilidad cretiva de #Griñán y sus trucos « el Blog de Mariví Romero http://t.co/A87xUJv7","NONE"
"160323198167162881","Han cerrado MegaUpload y estoy pensando, por aprovechar la oportunidad, abrir un bar. Aunque a lo mejor me lo cierran si hay un borracho.","P"
"160324245996580864","Stand de Aragón en #FITUR http://t.co/AIdfmeTS","NONE"
"160326243789709312","#FF grande RT @patriestevez: @Milamorr @MARIVIROMERO #FFhermanitasrubias !! Vuestra madre (yo) les manda un abrazoteeee !! :)","P"
"160327554614571008","#FF grande RT @FrediLg: #FF @javierarenas_pp @WencesFont @MSacra @mariviromero @ManzanasFujis @Miriam_EG","P"
"160329107056508928","Os deseo un grandioso Finde!!!;-) yo lo tendré con la mejor de las compañías, mis dos chicas!!!;-)VIVA EL AMOR!!!","P"
"160330506016272386","Me parece lógico que cierren Megaupload. De tanto en tanto Estados Unidos necesita perder una guerra.","NEU"
"160330913128005632","Ya estamos en malaga...esta noche en la discoteca de mi amigo alexis del sfc en la malagueta discoteca maracas!!!!","NONE"
"160333549730402304","“@prietovidal: No te marches de la TV que sino algunos programas desaparecerían” Tranquila, me han asegurado que el Telediario está a salvo.","N"
"160334825776095233","La ponencia económica del @PPopular  de cara al congreso de Febrero reitera la necesidad de imponer  responsabilidades a los malos gestores.","N"
"160338751950815232","Viernes. 14 grados en Madrid y un sol radiante.. Me arrepentiré pero......tiene que llover!!","P"
"160343544765227008","Preguntas y respuestas sobre #ArtNatura http://t.co/OVFLcTa1","NONE"
"160346753500061696","""Me gusta ser radicalmente socialista"" #másSocialismo #rbcbenLasPalmas","P"
"160347870623571968","Los que lloran la detención de KIMBLE, tal vez tengan interés en saber quién es: http://t.co/blMbM4Fr via @elmundoes","NONE"
"160347958473261058","Veo que va a haber avalancha tuitera. Para cualquier detalle técnico de la promoción os ruego que contactéis con @clienteorbyt.","P"
"160348586507382786","El Gob anuncia una reforma de los organismos reguladores para ""simplificar al máximo su número #CMin","P"
"160350036314697728","Visitar Salamanca, Ávila y Segovia será más fácil a través de los teléfonos móviles gracias a la Junta. #FITUR http://t.co/2PmuN6Et","P"
"160351676082032640","RT: “@publico_es: Decenas de personalidades suscriben un manifiesto de apoyo a 'Público' http://t.co/s1JbaGyZ”","P"
"160351998150057984","""Vargas Llosa no ha podido aceptar"", dice la vicepresidenta. El Gob ""lo lamenta"" #CMin #Cervantes","N"
"160353123167244291","Reunión Fundacion VIve prevención de enfermedad cardiovascular. Con Dr. V. Fuster.Trabajo en niños y adolescentes. Cambiar hábitos mas fácil","NONE"
"160354945420378112","enterado que Miguel montes existe desde que gobierna el PP. Espero que este sea el paso definitivo. Enhorabuena @libertadmontes un besazo","P"
"160355736772292608","Cosidó nombra ocho nuevos jefes superiores de Policía.","P"
"160356220761423872","A las 3 en @A3noticias, nuevos datos sobre el cierre de Megaupload y la polémica que ha revolucionado Internet.","P"
"160357884608258048","""En primer lugar, en segundo lugar y en tercer lugar"". Latiguillo que usa la vicepresidenta Soraya Sáenz de Santamaría en sus respuestas.","NONE"
"160367095174012928","Hemos presentado el libro de los treinta años de una de las mejores sanidad pública del mundo: La española. Ese oscuro objeto del deseo","P"
"160367825461063682","Un #FF gigante para mis Fantásticos Followercetes!(incluso para los mas quejicas y ""cañeros"")","P"
"160368218903543808","#FF a mis amigos @Bribon1970 @epicuro7 @ABRAHAMLABRADA @Ariasvaqui @PilarZ @gamalfer @Sarixdc @BRmodainfantil @rafagimeno @LorenzodeAra","P"
"160369745072361472","Y este era el gobierno de la confianza? Sáez de Santamaría se paso todo el CM desmintiendo a Montoro...hará lo propio Bañez con de Guindos?","N"
"160370360225763328","Hoy  #FF para @RosarioSotoRico porque me gustan las mujeres valientes, constantes y con fuerza #Elcambioandaluz","P"
"160370913613840384","#FF de los grandes RT @paco_cantos: @mariviromero @Gemmadelcorral #FF gracias a las dos!!","P"
"160371023559131136","Guindos dice fuera lo que hará dentro (WSJ) o dentro le volverán a pedir que no diga fuera las cosas que dice? Menudo lío!","N"
"160373541617926144","La vicepresidenta ratifica el compromiso del gobierno con el cumplimiento del déficit.","N"
"160377840511090692","La vicepresidenta rectifica al ministro de Hacienda con lo del déficit. Definitivamente, Montoro es el nuevo profesor Barea.","N"
"160378389398700032","Enhorabuena a @adsuara por su nombramiento al frente de Red.es. Él sabe un huevo del tema.","P"
"160381878396919808","Hoy m acompañan en @13tv_AlDia @pazmacazaga @Vallvey , Dani Múgica y @JulioSomoano .. a las 21.15 tertulia política @13television","NONE"
"160382852666626050","Y los postres. http://t.co/cSCspG9c","NONE"
"160383593456205825","Hoy preguntamos en @13tv_AlDia : ¿de verdad España permanecerá paralizada en 2012 y 2013 como asegura el FMI? bbfffff @eminambres","P"
"160386639250726912","Tremendo lo que están contando en @laventana de la estafa de las participaciones preferentes en cajas y bancos.","N"
"160388131969970176","Los contenidos son las relaciones RT @comScoreEMEA In Europe, 10 Percent of #Newspaper Visits Preceded by #Facebook http://t.co/eWPUVcWR","NONE"
"160393593545175040","El PSC lideró 7 años el desastroso tripartito con ERC,y ahora PPC es socio cómplice d ls recortes sociales y dl derroche nacionalista d CIU","N"
"160395396286390273","Sí. RT@Villarejo Vaya lío n AFG!: Francia anuncia parón en op; amenaza con repliegue. Las cumbres de la OTAN van a ser una jaula de grillos","N"
"160397969898737664","El Producto Interior Bruto de la Comunidad Valenciana es como el de Nueva Zelanda Consecuencias a voluntad. (2008)","NONE"
"160399677643165696","Tiene pinta de que a Pelé le escuece el tema casi tanto como a CR7: ""Cuando Messi haya marcado 1.283 goles y ganado 3 Mundiales, hablamos""","P"
"160399843343343616","Quién es la que canta que su corazón la aprisiona sin querer?","N"
"160402690965377024","@_rubalcaba_  insiste en Las Palmas sobre la importancia de poner en marcha un plan de afiliación de mujeres #masSocialismo #masIgualdad","NONE"
"160402696493469696","Un soldado afgano mata a 4 militares franceses. La gota que colma el vaso. Sensación de q el final de la guerra se puede precipitar.","N"
"160403326545051648","Un #FF a @rafam_simancas por el nuevo Qué!","P"
"160404141821280256","Rajoy obligará a dejar el cargo público a quien tenga un procedimiento judicial http://t.co/G6ST4oLw","N"
"160406567026561024","El Ayuntamiento rescindirá el contrato de Art Natura y le reclamará 6,3 millones http://t.co/zyOv4T9M @malaga","N"
"160408052015706112","El Ayuntamiento de @malaga rescindirá el contrato con el Museo de las Gemas http://t.co/fX4STvRF via @elmundoes #artnatura","NONE"
"160410706750091264","A todos los que teniais tantas preguntas sobre #ArtNatura , aqui muchas respuestas @malaga http://t.co/OVFLcTa1","NONE"
"160411589613322240","Yo tambien ;) abrazos cuatachit@s RT @Lilianleon1: @AlejandroSanz Que tengas un día maravilloso, (cont) http://t.co/FNS3o7Rv","P"
"160413078192799744","http://t.co/C3Kk1hVR ahi podeis ver un reportaje que nos hacen a Estrella Morente, Javier Limon y a mi (cont) http://t.co/lUy3ij3e","NONE"
"160414979344969729","Hoy hace un año de la presentación del proyecto mdcospedal 2.0 Gracias por estar aquí! http://t.co/i4bmVAsy","P"
"160417061254864897","""La torre de Pisa está como mi barco y no han encarcelado a su alcalde por eso"", pensará el capitán del Costa Concordia.","NONE"
"160418502908448768","El PP defiende la libertad de las personas para escoger su vida personal y familiar respetando las nuevas realidades existentes.","P"
"160418717262553088","El streaming ya es el primer ingreso de la música digital en España por encima de las descargas http://t.co/5pr0vEGS","N"
"160418835005059074","Ante esta confesión de parte poco hace falta añadir.'Tenemos un negocio curioso... piratas de la era moderna :)' http://t.co/WKQyyFq5","NONE"
"160419739234074624","Estamos en @TDtarde @13television con #NievesHerrero y hablamos de si España estará o no en recesión dos años...","N"
"160422459970035714","El Supremo fija fija los criterios para la segregación de una finca sin necesidad del permiso del resto de vecinos http://t.co/Ox5Wn1Xb","N"
"160423047914991616","Corea preparada para negociar.?  http://t.co/ZanXtbsY","NONE"
"160424118553022464","Los mossos cortan la Diagonal en Barcelona tras el fracaso de la negociación con Interior. Quien controla al controlador? #WilmanVillar","N"
"160424713745739776","Hoy @manueljabois dedica su ""fauna semanal"" a glosar al capitan Schettino. Recomendable...","P"
"160425251866550273","Si. Señor.. Ahi vamos RT @jerry_bob31: @AlejandroSanz Vamos por el Nuevo Disco!!","P"
"160425750095335424","Muy bien traído lo de Isahia Berlin “@lorenalennon: http://t.co/k0WEBvgc Pues aquí esta mi crítica a #ElPrimerNaufragio Espero le guste!!!”","P"
"160426558987845633","Voy camino de Marbella. Esta noche presento #ElPrimerNaufragio en el C. Internacional. Mañana a las 12 firma en ECI de Av. Andalucia Málaga","NONE"
"160426741427470336","Siiii, la verdad feliz con lo que esta saliendo RT @JeizUs: @AlejandroSanz va por nuevo disco? :o O_O \o/","P"
"160427462180864001","Te gustará Geranium con fresón “@AleguimaD: Me tomé la libertad de nombrarte en mi post, espero q te guste. Un saludo.http://t.co/twt5nl3N”","P"
"160427482661658625","No mujer, ni mucho menos, pero yo estaba alli. Creeme un poco. ;) RT @PamelaSimo: Palabra d Dios? (cont) http://t.co/0Z3F9O7U","P"
"160428370247688193","Viernes al fiiiin.. Si yo se.. Es el mejor dia de la semana. RT @andy_Herrera12: Viernes!! Ya por (cont) http://t.co/Uvrd3rK7","P"
"160430185521483776","Estaré atento :)) “@taimadoperez: Mañana nos veremos en la firma de ECI. Iré vestido de Fouché, lanzando miraditas a Robespierre.”","P"
"160430683406336000","Gracias Mel guapa. Espero que todo vaya bien, escribeme. RT @MelissaMunster: @AlejandroSanz saludos (cont) http://t.co/tdRmPaxk","P"
"160431091998666753","Los estatutos del PP obligaran a todo cargo publico a firmar la carta de compromisos en la que asume las consecuencias del código ético.","N"
"160431104090841088","Si, luego lo hago es un yamaha P100 bastante antiguo pero es el que mas me gusta. RT @sanzfusion: (cont) http://t.co/H2S3yv7t","P"
"160431488721104896","Ahí nos veremos, amigos “@ciiscocarrion: @lapuela mañana firma de libros a las doce con @pedroj_ramirez”","NONE"
"160431887746211840","Los sindicatos dicen que la CEOE pretende una reforma laboral made in Germany. @TelediarioInter 20:30","N"
"160432194555346944","El gobierno regresa al recibo de la luz bimensual y con lectura. @TelediarioInter 20:30","NONE"
"160432478681698307","#republicanos. Evasión fiscal, problemas conyugales. Hemos hablado con el presidente de los republicanos en España. @TelediarioInter 20:30","N"
"160432578044768258","¿Sabeis el dinero que recibe la independentista Omnium Cultural del gobierno de la Generalitat? @TelediarioInter 20:30","N"
"160433645784539136","Derroche andaluz. Suma y sigue. Os lo contamos en nuestro Top secret. @TelediarioInter 20:30","N"
"160434771598655488","El Ayuntamiento de Madrid mantiene una exposición blasfema a pesar de la campaña de #hazteoir. @TelediarioInter 20:30","NONE"
"160438607205777410","La explicación de la Fiscalía en el caso Camps es de juzgado de guardia. @TelediarioInter 20:30","N"
